time,value
0,700
1,738
2,764
3,800
4,838
5,876
6,900
7,938
8,976
9,1000
10,1038
11,1076
12,1114
13,1138
14,1176
15,1214
16,1238
17,1276
18,1314
19,1350
20,1376
21,1414
22,1450
23,1476
24,1514
25,1550
26,1588
27,1614
28,1650
29,1688
30,1714
31,1750
32,1788
33,1826
34,1850
35,1888
36,1926
37,1988
38,2050
39,2114
40,2176
41,2238
42,2300
43,2364
44,2426
45,2500
46,2564
47,2626
48,2688
49,2750
50,2814
51,2876
52,2938
53,3000
54,3064
55,3126
56,3200
57,3264
58,3326
59,3388
60,3450
61,3514
62,3576
63,3638
64,3700
65,3764
66,3838
67,3900
68,3964
69,4026
70,4088
71,4150
72,4214
73,4288
74,4350
75,4426
76,4500
77,4564
78,4638
79,4714
80,4776
81,4850
82,4926
83,4988
84,5064
85,5138
86,5200
87,5276
88,5350
89,5414
90,5488
91,5564
92,5626
93,5700
94,5776
95,5838
96,5914
97,5988
98,6050
99,6126
100,6200
101,6264
102,6338
103,6400
104,6476
105,6550
106,6614
107,6688
108,6764
109,6800
110,6850
111,6888
112,6938
113,6976
114,7026
115,7076
116,7114
117,7164
118,7200
119,7250
120,7288
121,7338
122,7376
123,7426
124,7464
125,7514
126,7550
127,7600
128,7650
129,7688
130,7738
131,7776
132,7826
133,7864
134,7914
135,7950
136,8000
137,8038
138,8088
139,8126
140,8176
141,8214
142,8264
143,8314
144,8350
145,8350
146,8350
147,8350
148,8350
149,8350
150,8350
151,8350
152,8350
153,8350
154,8350
155,8350
156,8350
157,8350
158,8350
159,8350
160,8350
161,8350
162,8350
163,8350
164,8350
165,8350
166,8350
167,8350
168,8350
169,8350
170,8350
171,8350
172,8350
173,8350
174,8350
175,8350
176,8350
177,8350
178,8350
179,8350
180,8350
181,8314
182,8276
183,8238
184,8200
185,8164
186,8126
187,8088
188,8064
189,8026
190,7988
191,7950
192,7914
193,7876
194,7838
195,7800
196,7764
197,7726
198,7688
199,7650
200,7614
201,7576
202,7538
203,7500
204,7464
205,7426
206,7388
207,7364
208,7326
209,7288
210,7250
211,7214
212,7176
213,7138
214,7100
215,7064
216,7026
217,6976
218,6926
219,6864
220,6814
221,6764
222,6714
223,6664
224,6600
225,6550
226,6500
227,6450
228,6388
229,6338
230,6288
231,6238
232,6188
233,6126
234,6076
235,6026
236,5976
237,5926
238,5864
239,5814
240,5764
241,5714
242,5664
243,5600
244,5550
245,5500
246,5450
247,5388
248,5338
249,5288
250,5238
251,5188
252,5126
253,5076
254,5038
255,4988
256,4938
257,4888
258,4838
259,4788
260,4738
261,4688
262,4638
263,4588
264,4538
265,4488
266,4438
267,4388
268,4338
269,4288
270,4238
271,4188
272,4138
273,4100
274,4026
275,3950
276,3888
277,3814
278,3750
279,3688
280,3614
281,3550
282,3488
283,3426
284,3364
285,3314
286,3250
287,3188
288,3138
289,3076
290,3026
291,2976
292,2926
293,2876
294,2826
295,2776
296,2726
297,2676
298,2638
