time,value
0,300
1,338
2,364
3,400
4,438
5,476
6,500
7,538
8,576
9,600
10,638
11,676
12,714
13,738
14,776
15,814
16,838
17,876
18,914
19,950
20,976
21,1014
22,1050
23,1076
24,1114
25,1150
26,1188
27,1214
28,1250
29,1288
30,1314
31,1350
32,1388
33,1426
34,1450
35,1488
36,1526
37,1588
38,1650
39,1714
40,1776
41,1838
42,1900
43,1964
44,2026
45,2100
46,2164
47,2226
48,2288
49,2350
50,2414
51,2476
52,2538
53,2600
54,2664
55,2726
56,2800
57,2864
58,2926
59,2988
60,3050
61,3114
62,3176
63,3238
64,3300
65,3364
66,3438
67,3500
68,3564
69,3626
70,3688
71,3750
72,3814
73,3888
74,3950
75,4026
76,4100
77,4164
78,4238
79,4314
80,4376
81,4450
82,4526
83,4588
84,4664
85,4738
86,4800
87,4876
88,4950
89,5014
90,5088
91,5164
92,5226
93,5300
94,5376
95,5438
96,5514
97,5588
98,5650
99,5726
100,5800
101,5864
102,5938
103,6000
104,6076
105,6150
106,6214
107,6288
108,6364
109,6400
110,6450
111,6488
112,6538
113,6576
114,6626
115,6676
116,6714
117,6764
118,6800
119,6850
120,6888
121,6938
122,6976
123,7026
124,7064
125,7114
126,7150
127,7200
128,7250
129,7288
130,7338
131,7376
132,7426
133,7464
134,7514
135,7550
136,7600
137,7638
138,7688
139,7726
140,7776
141,7814
142,7864
143,7914
144,7950
145,7950
146,7950
147,7950
148,7950
149,7950
150,7950
151,7950
152,7950
153,7950
154,7950
155,7950
156,7950
157,7950
158,7950
159,7950
160,7950
161,7950
162,7950
163,7950
164,7950
165,7950
166,7950
167,7950
168,7950
169,7950
170,7950
171,7950
172,7950
173,7950
174,7950
175,7950
176,7950
177,7950
178,7950
179,7950
180,7950
181,7914
182,7876
183,7838
184,7800
185,7764
186,7726
187,7688
188,7664
189,7626
190,7588
191,7550
192,7514
193,7476
194,7438
195,7400
196,7364
197,7326
198,7288
199,7250
200,7214
201,7176
202,7138
203,7100
204,7064
205,7026
206,6988
207,6964
208,6926
209,6888
210,6850
211,6814
212,6776
213,6738
214,6700
215,6664
216,6626
217,6576
218,6526
219,6464
220,6414
221,6364
222,6314
223,6264
224,6200
225,6150
226,6100
227,6050
228,5988
229,5938
230,5888
231,5838
232,5788
233,5726
234,5676
235,5626
236,5576
237,5526
238,5464
239,5414
240,5364
241,5314
242,5264
243,5200
244,5150
245,5100
246,5050
247,4988
248,4938
249,4888
250,4838
251,4788
252,4726
253,4676
254,4638
255,4588
256,4538
257,4488
258,4438
259,4388
260,4338
261,4288
262,4238
263,4188
264,4138
265,4088
266,4038
267,3988
268,3938
269,3888
270,3838
271,3788
272,3738
273,3700
274,3626
275,3550
276,3488
277,3414
278,3350
279,3288
280,3214
281,3150
282,3088
283,3026
284,2964
285,2914
286,2850
287,2788
288,2738
289,2676
290,2626
291,2576
292,2526
293,2476
294,2426
295,2376
296,2326
297,2276
298,2238
299,2188
300,2150
301,2100
302,2064
303,2026
304,2027
305,2028
306,2029
307,2030
308,2031
309,2032
310,2033
311,2034
312,2035
313,2036
314,2037
315,2038
316,2039
317,2040
318,2041
319,2042
320,2043
321,2044
322,2045
323,2046
324,2047
325,2048
326,2049
327,2050
328,2051
329,2052
330,2053
331,2054
332,2500
333,2500
334,2500
335,2514
336,2514
337,2514
338,2526
339,2526
340,2538
341,2538
342,2550
343,2550
344,2564
345,2576
346,2588
347,2600
348,2614
349,2626
350,2638
351,2664
352,2676
353,2688
354,2714
355,2726
356,2750
357,2764
358,2788
359,2814
360,2838
361,2864
362,2888
363,2914
364,2938
365,2964
366,2988
367,3014
368,3050
369,3076
370,3114
371,3138
372,3176
373,3200
374,3238
375,3276
376,3314
377,3350
378,3388
379,3426
380,3464
381,3500
382,3538
383,3588
384,3626
385,3664
386,3714
387,3764
388,3800
389,3850
390,3900
391,3950
392,3988
393,4038
394,4088
395,4150
396,4200
397,4250
398,4300
399,4364
400,4414
401,4464
402,4526
403,4588
404,4638
405,4700
406,4764
407,4826
408,4888
409,4950
410,5014
411,5076
412,5138
413,5200
414,5276
415,5338
416,5400
417,5476
418,5550
419,5614
420,5688
421,5764
422,5838
423,5900
424,5976
425,6064
426,6138
427,6214
428,6288
429,6364
430,6450
431,6526
432,6600
433,6676
434,6764
435,6838
436,6914
437,6988
438,7038
439,7088
440,7138
441,7188
442,7238
443,7288
444,7326
445,7376
446,7426
447,7476
448,7526
449,7576
450,7626
451,7676
452,7726
453,7764
454,7814
455,7864
456,7914
457,7964
458,8014
459,8064
460,8114
461,8164
462,8200
463,8250
464,8300
465,8350
466,8400
467,8450
468,8500
469,8550
470,8588
471,8638
472,8688
473,8738
474,8738
475,8738
476,8738
477,8738
478,8738
479,8738
480,8738
481,8738
482,8738
483,8738
484,8738
485,8738
486,8738
487,8738
488,8738
489,8738
490,8738
491,8738
492,8738
493,8738
494,8738
495,8738
496,8738
497,8738
498,8738
499,8738
500,8738
501,8738
502,8738
503,8738
504,8738
505,8738
506,8738
507,8738
508,8738
509,8738
510,8700
511,8664
512,8614
513,8576
514,8538
515,8500
516,8450
517,8414
518,8376
519,8338
520,8300
521,8250
522,8214
523,8176
524,8138
525,8088
526,8050
527,8014
528,7976
529,7926
530,7888
531,7850
532,7814
533,7764
534,7726
535,7688
536,7650
537,7600
538,7564
539,7526
540,7488
541,7438
542,7400
543,7364
544,7326
545,7288
546,7226
547,7164
548,7114
549,7050
550,6988
551,6938
552,6876
553,6826
554,6764
555,6700
556,6650
557,6588
558,6526
559,6476
560,6414
561,6364
562,6300
563,6238
564,6188
565,6126
566,6064
567,6014
568,5950
569,5888
570,5838
571,5776
572,5726
573,5664
574,5600
575,5550
576,5488
577,5426
578,5376
579,5314
580,5264
581,5200
582,5150
583,5088
584,5038
585,4988
586,4926
587,4876
588,4826
589,4764
590,4714
591,4664
592,4600
593,4550
594,4500
595,4438
596,4388
597,4338
598,4276
599,4226
600,4176
601,4114
602,4064
603,4014
604,3950
605,3900
606,3850
607,3788
608,3738
609,3688
610,3638
611,3588
612,3538
613,3500
614,3450
615,3400
616,3364
617,3314
618,3276
619,3226
620,3188
621,3138
622,3100
623,3064
624,3014
625,2976
626,2938
627,2900
628,2864
629,2826
630,2788
631,2750
632,2714
633,2676
634,2650
635,2614
636,2576
637,2538
638,2514
639,2476
640,2450
641,2414
642,2388
643,2364
644,2326
645,2300
646,2276
647,2250
648,2214
649,2188
650,2164
651,2138
652,2114
653,2088
654,2076
655,2050
656,2026
657,2000
658,1988
659,1964
660,1938
661,1926
662,1900
663,1888
664,1864
665,1850
666,1838
667,1826
668,1800
669,1788
670,1776
671,1764
672,1750
673,1738
674,1726
675,1714
676,1700
677,1688
678,1688
679,1676
680,1664
681,1664
682,1650
683,1650
684,1638
685,1350
686,1338
687,1326
688,1326
689,1314
690,1314
691,1300
692,1300
693,1300
694,1300
695,1300
696,1300
697,1300
698,1300
699,1314
700,1314
701,1326
702,1326
703,1338
704,1350
705,1364
706,1364
707,1376
708,1400
709,1414
710,1426
711,1438
712,1464
713,1476
714,1500
715,1526
716,1550
717,1576
718,1600
719,1626
720,1650
721,1676
722,1700
723,1738
724,1764
725,1800
726,1826
727,1864
728,1900
729,1938
730,1976
731,2014
732,2050
733,2100
734,2138
735,2176
736,2226
737,2276
738,2314
739,2364
740,2414
741,2464
742,2514
743,2564
744,2614
745,2676
746,2726
747,2776
748,2838
749,2900
750,2950
751,3014
752,3076
753,3138
754,3200
755,3264
756,3338
757,3400
758,3476
759,3538
760,3614
761,3676
762,3750
763,3826
764,3900
765,3976
766,4050
767,4126
768,4214
769,4288
770,4364
771,4450
772,4538
773,4614
774,4700
775,4788
776,4876
777,4964
778,5050
779,5150
780,5238
781,5326
782,5426
783,5526
784,5614
785,5714
786,5814
787,5914
788,6014
789,6114
790,6214
791,6314
792,6426
793,6526
794,6638
795,6738
796,6850
797,6964
798,7076
799,7188
800,7300
801,7414
802,7526
803,7650
804,7764
805,7876
806,8000
807,8126
808,8250
809,8350
810,8464
811,8576
812,8688
813,8800
814,8900
815,9014
816,9126
817,9238
818,9350
819,9450
820,9564
821,9676
822,9788
823,9900
824,9964
825,10038
826,10100
827,10176
828,10238
829,10314
830,10376
831,10450
832,10514
833,10588
834,10650
835,10726
836,10788
837,10864
838,10926
839,11000
840,11064
841,11138
842,11200
843,11276
844,11338
845,11414
846,11476
847,11550
848,11614
849,11688
850,11750
851,11826
852,11888
853,11964
854,12026
855,12100
856,12164
857,12238
858,12300
859,12376
860,12376
861,12376
862,12376
863,12376
864,12376
865,12376
866,12376
867,12376
868,12376
869,12376
870,12376
871,12376
872,12376
873,12376
874,12376
875,12376
876,12376
877,12376
878,12376
879,12376
880,12376
881,12376
882,12376
883,12376
884,12376
885,12376
886,12376
887,12376
888,12376
889,12376
890,12376
891,12376
892,12376
893,12376
894,12376
895,12376
896,12314
897,12264
898,12200
899,12138
900,12088
901,12026
902,11976
903,11914
904,11850
905,11800
906,11738
907,11688
908,11626
909,11564
910,11514
911,11450
912,11400
913,11338
914,11288
915,11226
916,11164
917,11114
918,11050
919,11000
920,10938
921,10876
922,10826
923,10764
924,10714
925,10650
926,10600
927,10538
928,10476
929,10426
930,10364
931,10314
932,10226
933,10150
934,10064
935,9976
936,9900
937,9814
938,9738
939,9650
940,9576
941,9488
942,9414
943,9326
944,9250
945,9164
946,9076
947,9000
948,8914
949,8838
950,8750
951,8676
952,8588
953,8514
954,8426
955,8338
956,8264
957,8176
958,8100
959,8014
960,7938
961,7850
962,7776
963,7688
964,7614
965,7526
966,7438
967,7364
968,7288
969,7214
970,7126
971,7050
972,6976
973,6900
974,6826
975,6750
976,6676
977,6588
978,6514
979,6438
980,6364
981,6288
982,6214
983,6138
984,6064
985,5976
986,5900
987,5826
988,5750
989,5676
990,5600
991,5526
992,5450
993,5376
994,5314
995,5250
996,5176
997,5114
998,5050
999,4988
1000,4926
1001,4864
1002,4800
1003,4738
1004,4676
1005,4626
1006,4564
1007,4500
1008,4450
1009,4388
1010,4338
1011,4288
1012,4226
1013,4176
1014,4126
1015,4076
1016,4026
1017,3976
1018,3926
1019,3876
1020,3838
1021,3788
1022,3738
1023,3700
1024,3650
1025,3614
1026,3564
1027,3526
1028,3488
1029,3450
1030,3414
1031,3376
1032,3338
1033,3300
1034,3264
1035,3226
1036,3188
1037,3164
1038,3126
1039,3100
1040,3064
1041,3038
1042,3000
1043,2976
1044,2950
1045,2926
1046,2900
1047,2876
1048,2850
1049,2826
1050,2800
1051,2788
1052,2764
1053,2738
1054,2726
1055,2700
1056,2688
1057,2664
1058,2650
1059,2638
1060,2626
1061,2614
