time,value
799,759
800,770
801,781
802,793
803,805
804,816
805,828
806,840
807,853
808,865
809,875
810,886
811,898
812,909
813,920
814,930
815,941
816,953
817,964
818,975
819,985
820,996
821,1008
822,1019
823,1030
824,1036
825,1044
826,1050
827,1058
828,1064
829,1071
830,1078
831,1085
832,1091
833,1099
834,1105
835,1113
836,1119
837,1126
838,1133
839,1140
840,1146
841,1154
842,1160
843,1168
844,1174
845,1181
846,1188
847,1195
848,1201
849,1209
850,1215
851,1223
852,1229
853,1236
854,1243
855,1250
856,1256
857,1264
858,1270
859,1278
860,1278
861,1278
862,1278
863,1278
864,1278
865,1278
866,1278
867,1278
868,1278
869,1278
870,1278
871,1278
872,1278
873,1278
874,1278
875,1278
876,1278
877,1278
878,1278
879,1278
880,1278
881,1278
882,1278
883,1278
884,1278
885,1278
886,1278
887,1278
888,1278
889,1278
890,1278
891,1278
892,1278
893,1278
894,1278
895,1278
896,1271
897,1266
898,1260
899,1254
900,1249
901,1243
902,1238
903,1231
904,1225
905,1220
906,1214
907,1209
908,1203
909,1196
910,1191
911,1185
912,1180
913,1174
914,1169
915,1163
916,1156
917,1151
918,1145
919,1140
920,1134
921,1128
922,1123
923,1116
924,1111
925,1105
926,1100
927,1094
928,1088
929,1083
930,1076
931,1071
932,1063
933,1055
934,1046
935,1038
936,1030
937,1021
938,1014
939,1005
940,998
941,989
942,981
943,973
944,965
945,956
946,948
947,940
948,931
949,924
950,915
951,908
952,899
953,891
954,883
955,874
956,866
957,858
958,850
959,841
960,834
961,825
962,818
963,809
964,801
965,793
966,784
967,776
968,769
969,761
970,753
971,745
972,738
973,730
974,723
975,715
976,708
977,699
978,691
979,684
980,676
981,669
982,661
983,654
984,646
985,638
986,630
987,623
988,615
989,608
990,600
991,593
992,585
993,578
994,571
995,565
996,558
997,551
998,545
999,539
1000,533
1001,526
1002,520
1003,514
1004,508
1005,503
1006,496
1007,490
1008,485
1009,479
1010,474
1011,469
1012,463
1013,458
1014,453
1015,448
1016,443
1017,438
1018,433
1019,428
1020,424
1021,419
1022,414
1023,410
1024,405
1025,401
1026,396
1027,393
1028,389
1029,385
1030,381
1031,378
1032,374
1033,370
1034,366
1035,363
1036,359
1037,356
1038,353
1039,350
1040,346
1041,344
1042,340
1043,338
1044,335
1045,333
1046,330
1047,328
1048,325
1049,323
1050,320
1051,319
1052,316
1053,314
1054,313
1055,310
1056,309
1057,306
1058,305
1059,304
1060,303
1061,301
1062,300
1063,299
1064,298
1065,296
1066,295
1067,295
1068,294
1069,293
1070,293
1071,291
1072,291
1073,291
1074,290
1075,290
1076,204
1077,203
1078,203
1079,203
1080,201
1081,201
1082,201
1083,201
1084,201
1085,201
1086,201
1087,201
1088,201
1089,201
1090,201
1091,203
1092,203
1093,203
1094,204
1095,204
1096,204
1097,205
1098,206
1099,206
1100,208
1101,209
1102,209
1103,210
1104,211
1105,213
1106,214
1107,215
1108,216
1109,218
1110,219
1111,220
1112,221
1113,224
1114,225
1115,226
1116,229
1117,230
1118,233
1119,234
1120,236
1121,238
1122,240
1123,243
1124,244
1125,246
1126,249
1127,251
1128,254
1129,256
1130,259
1131,261
1132,264
1133,266
1134,270
1135,273
1136,275
1137,279
1138,281
1139,284
1140,288
1141,290
1142,294
1143,298
1144,300
1145,304
1146,308
1147,311
1148,315
1149,318
1150,321
1151,325
1152,329
1153,334
1154,338
1155,341
1156,345
1157,349
1158,354
1159,358
1160,363
1161,366
1162,370
1163,375
1164,380
1165,384
1166,389
1167,394
1168,398
1169,403
1170,408
1171,413
1172,418
1173,423
1174,428
1175,433
1176,438
1177,444
1178,449
1179,454
1180,459
1181,464
1182,470
1183,475
1184,480
1185,485
1186,490
1187,495
1188,500
1189,504
1190,506
1191,510
1192,513
1193,516
1194,520
1195,523
1196,526
1197,529
1198,533
1199,535
1200,539
1201,541
1202,545
1203,549
1204,551
1205,555
1206,558
1207,561
1208,564
1209,568
1210,570
1211,574
1212,578
1213,580
1214,584
1215,586
1216,590
1217,593
1218,596
1219,600
1220,603
1221,606
1222,609
1223,613
1224,615
1225,615
1226,615
1227,615
1228,615
1229,615
1230,615
1231,615
1232,615
1233,615
1234,615
1235,615
1236,615
1237,615
1238,615
1239,615
1240,615
1241,615
1242,615
1243,615
1244,615
1245,615
