time,value
0,12
1,12
2,12
3,12
4,12
5,12
6,12
7,12
8,12
9,12
10,12
11,12
12,12
13,12
14,12
15,12
16,12
17,12
18,12
19,12
20,12
21,12
22,12
23,20
24,20
25,20
26,20
27,20
28,20
29,20
30,20
31,20
32,20
33,20
34,20
35,20
36,20
37,20
38,20
39,20
40,20
41,20
42,20
43,20
44,20
45,20
46,20
47,20
48,20
49,20
50,20
51,20
52,20
53,20
54,20
55,20
56,20
57,20
58,20
59,20
60,20
61,20
62,20
63,20
64,20
65,20
66,20
67,20
68,20
69,20
70,20
71,20
72,20
73,20
74,20
75,20
76,20
77,20
78,20
79,20
80,20
81,20
82,20
83,20
84,20
85,20
86,20
87,20
88,20
89,20
90,20
91,30
92,30
93,30
94,30
95,30
96,30
97,30
98,30
99,30
100,30
101,30
102,30
103,30
104,30
105,30
106,30
107,30
108,30
109,30
110,30
111,30
112,30
113,30
114,30
115,30
116,30
117,30
118,30
119,30
120,30
121,30
122,30
123,30
124,30
125,30
126,30
127,30
128,30
129,30
130,30
131,30
132,30
133,30
134,30
135,30
136,30
137,30
138,30
139,30
140,30
141,38
142,38
143,38
144,38
145,38
146,38
147,38
148,38
149,38
150,38
151,38
152,38
153,38
154,38
155,38
156,38
157,38
158,38
159,38
160,38
161,38
162,38
163,38
164,38
165,38
166,38
167,38
168,38
169,38
170,38
171,38
172,38
173,38
174,38
175,38
176,38
177,38
178,38
179,38
180,50
181,50
182,50
183,50
184,50
185,50
186,50
187,50
188,50
189,50
190,50
191,50
192,50
193,50
194,50
195,50
196,50
197,50
198,50
199,50
200,50
201,50
202,50
203,50
204,50
205,50
206,50
207,50
208,50
209,50
210,50
211,50
212,50
213,57
214,57
215,57
216,57
217,57
218,57
219,57
220,57
221,57
222,57
223,57
224,57
225,57
226,57
227,57
228,57
229,57
230,57
231,57
232,57
233,57
234,57
235,57
236,57
237,57
238,57
239,57
240,57
241,57
242,68
243,68
244,68
245,68
246,68
247,68
248,68
249,68
250,68
251,68
252,68
253,68
254,68
255,68
256,68
257,68
258,68
259,68
260,68
261,68
262,68
263,68
264,68
265,68
266,68
267,75
268,75
269,75
270,75
271,75
272,75
273,75
274,75
275,75
276,75
277,75
278,75
279,75
280,75
281,75
282,75
283,75
284,75
285,75
286,75
287,75
288,75
289,87
290,87
291,87
292,87
293,87
294,87
295,87
296,87
297,87
298,87
299,87
300,87
301,87
302,87
303,87
304,87
305,87
306,87
307,87
308,87
309,95
310,95
311,95
312,95
313,95
314,95
315,95
316,95
317,95
318,95
319,95
320,95
321,95
322,95
323,95
324,95
325,95
326,95
327,95
328,105
329,105
330,105
331,105
332,105
333,105
334,105
335,105
336,105
337,105
338,105
339,105
340,105
341,105
342,105
343,105
344,105
345,113
346,113
347,113
348,113
349,113
350,113
351,113
352,113
353,113
354,113
355,113
356,113
357,113
358,113
359,113
360,113
361,125
362,125
363,125
364,125
365,125
366,125
367,125
368,125
369,125
370,125
371,125
372,125
373,125
374,125
375,125
376,132
377,132
378,132
379,132
380,132
381,132
382,132
383,132
384,132
385,132
386,132
387,132
388,132
389,132
390,143
391,143
392,143
393,143
394,143
395,143
396,143
397,143
398,143
399,143
400,143
401,143
402,143
403,150
404,150
405,150
406,150
407,150
408,150
409,150
410,150
411,150
412,150
413,150
414,150
415,162
416,162
417,162
418,162
419,162
420,162
421,162
422,162
423,162
424,162
425,162
426,162
427,170
428,170
429,170
430,170
431,170
432,170
433,170
434,170
435,170
436,170
437,170
438,180
439,180
440,180
441,180
442,180
443,180
444,180
445,180
446,180
447,180
448,180
449,188
450,188
451,188
452,188
453,188
454,188
455,188
456,188
457,188
458,188
459,200
460,200
461,200
462,200
463,200
464,200
465,200
466,200
467,200
468,200
469,207
470,207
471,207
472,207
473,207
474,207
475,207
476,207
477,207
478,207
479,218
480,218
481,218
482,218
483,218
484,218
485,218
486,218
487,218
488,225
489,225
490,225
491,225
492,225
493,225
494,225
495,225
496,225
497,237
498,237
499,237
500,237
501,237
502,237
503,237
504,237
505,245
506,245
507,245
508,245
509,245
510,245
511,245
512,245
513,255
514,255
515,255
516,255
517,255
518,255
519,255
520,255
521,263
522,263
523,263
524,263
525,263
526,263
527,263
528,263
529,275
530,275
531,275
532,275
533,275
534,275
535,275
536,275
537,282
538,282
539,282
540,282
541,282
542,282
543,282
544,293
545,293
546,293
547,293
548,293
549,293
550,293
551,300
552,300
553,300
554,300
555,300
556,300
557,300
558,312
559,312
560,312
561,312
562,312
563,312
564,312
565,320
566,320
567,320
568,320
569,320
570,320
571,320
572,330
573,330
574,330
575,330
576,330
577,330
578,338
579,338
580,338
581,338
582,338
583,338
584,350
585,350
586,350
587,350
588,350
589,350
590,357
591,357
592,357
593,357
594,357
595,357
596,357
597,368
598,368
599,368
600,368
601,368
602,375
603,375
604,375
605,375
606,375
607,375
608,387
609,387
610,387
611,387
612,387
613,387
614,395
615,395
616,395
617,395
618,395
619,405
620,405
621,405
622,405
623,405
624,405
625,413
626,413
627,413
628,413
629,413
630,425
631,425
632,425
633,425
634,425
635,432
636,432
637,432
638,432
639,432
640,432
641,443
642,443
643,443
644,443
645,443
646,450
647,450
648,450
649,450
650,450
651,462
652,462
653,462
654,462
655,462
656,470
657,470
658,470
659,470
660,480
661,480
662,480
663,480
664,480
665,488
666,488
667,488
668,488
669,488
670,500
671,500
672,500
673,500
674,507
675,507
676,507
677,507
678,507
679,518
680,518
681,518
682,518
683,525
684,525
685,525
686,525
687,525
688,537
689,537
690,537
691,537
692,545
693,545
694,545
695,545
696,555
697,555
698,555
699,555
700,555
701,563
702,563
703,563
704,563
705,575
706,575
707,575
708,575
709,582
710,582
711,582
712,582
713,593
714,593
715,593
716,593
717,600
718,600
719,600
720,600
721,612
722,612
723,612
724,612
725,620
726,620
727,620
728,620
729,630
730,630
731,630
732,638
733,638
734,638
735,638
736,650
737,650
738,650
739,650
740,657
741,657
742,657
743,657
744,668
745,668
746,668
747,675
748,675
749,675
750,675
751,687
752,687
753,687
754,695
755,695
756,695
757,695
758,705
759,705
760,705
761,713
762,713
763,713
764,713
765,725
766,725
767,725
768,732
769,732
770,732
771,732
772,743
773,743
774,743
775,750
776,750
777,750
778,762
779,762
780,762
781,762
782,770
783,770
784,770
785,780
786,780
787,780
788,788
789,788
790,788
791,800
792,800
793,800
794,807
795,807
796,807
797,818
798,818
799,818
800,818
801,825
802,825
803,825
804,837
805,837
806,837
807,845
808,845
809,845
810,855
811,855
812,855
813,863
814,863
815,863
816,875
817,875
818,875
819,882
820,882
821,882
822,893
823,893
824,893
825,900
826,900
827,912
828,912
829,912
830,920
831,920
832,920
833,930
834,930
835,930
836,938
837,938
838,938
839,950
840,950
841,957
842,957
843,957
844,968
845,968
846,968
847,975
848,975
849,975
850,987
851,987
852,995
853,995
854,995
855,1005
856,1005
857,1005
858,1013
859,1013
860,1025
861,1025
862,1025
863,1032
864,1032
865,1032
866,1043
867,1043
868,1050
869,1050
870,1050
871,1062
872,1062
873,1070
874,1070
875,1070
876,1080
877,1080
878,1088
879,1088
880,1088
881,1100
882,1100
883,1107
884,1107
885,1107
886,1118
887,1118
888,1125
889,1125
890,1125
891,1137
892,1137
893,1145
894,1145
895,1155
896,1155
897,1155
898,1163
899,1163
900,1175
901,1175
902,1175
903,1182
904,1182
905,1193
906,1193
907,1200
908,1200
909,1200
910,1212
911,1212
912,1220
913,1220
914,1230
915,1230
916,1230
917,1238
918,1238
919,1250
920,1250
921,1257
922,1257
923,1268
924,1268
925,1268
926,1275
927,1275
928,1287
929,1287
930,1295
931,1295
932,1305
933,1305
934,1313
935,1313
936,1313
937,1325
938,1325
939,1332
940,1332
941,1343
942,1343
943,1350
944,1350
945,1362
946,1362
947,1370
948,1370
949,1380
950,1380
951,1380
952,1388
953,1388
954,1400
955,1400
956,1407
957,1407
958,1418
959,1418
960,1425
